# Results (running times) from running lingeling on bounded model
# checking SAT instances obtained by unrolling the HWMCC08 circuit
# csmacdp0neg to 500 different depths
# Number of independent runs per-instance: 10
# Running time cut-off: 3600 CPU seconds
# instance name, instance size (# of variables), running time #1, running time #2, running time #3, ...
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k45.cnf, 215055, 14.56, 11.776, 10.852, 40.44, 31.868, 25.528, 12.912, 28.248, 8.04, 12.324
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k46.cnf, 220176, 14.632, 37.54, 25.688, 21.212, 7.88, 12.604, 17.752, 7.92, 13.584, 13.076
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k47.cnf, 225297, 27.036, 41.74, 30.076, 12.636, 12.296, 11.792, 28.2, 35.364, 40.08, 11.412
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k48.cnf, 230418, 30.584, 12.684, 33.388, 29.364, 15.216, 21.88, 36.072, 27.04, 14.2, 12.324
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k49.cnf, 235539, 39.144, 14.76, 8.48, 14.0, 13.48, 27.524, 27.956, 16.02, 10.684, 18.164
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k50.cnf, 240660, 27.844, 10.616, 11.604, 26.464, 11.012, 11.852, 12.428, 12.476, 11.236, 14.856
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k51.cnf, 245781, 11.64, 13.96, 12.088, 11.356, 36.096, 31.156, 30.668, 8.28, 11.916, 25.98
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k52.cnf, 250902, 19.548, 30.26, 28.26, 25.416, 15.392, 30.056, 37.412, 14.56, 41.096, 8.796
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k53.cnf, 256023, 12.936, 30.796, 12.696, 15.484, 15.02, 62.428, 22.116, 9.028, 25.928, 27.184
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k54.cnf, 261144, 14.136, 12.896, 27.908, 15.672, 32.456, 34.008, 33.452, 37.476, 15.216, 30.316
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k55.cnf, 266265, 51.356, 22.12, 23.568, 30.468, 55.096, 32.204, 15.824, 35.572, 32.336, 35.18
instances/SAT/bmc/bmc-csmacdp0neg/csmacdp0neg.k56.cnf, 271386, 12.504, 18.308, 17.932, 19.144, 15.02, 13.184, 35.512, 27.172, 15.28, 26.028
